50.10210256132521,14.392787218093872
50.10201656046512,14.392937902325583
50.10204612093023,14.392884304651163
50.10207568139535,14.392830706976746
50.102105241860464,14.392777109302326
50.10213480232558,14.392723511627908
50.102164362790695,14.392669913953489
50.10219392325581,14.39261631627907
50.102223483720934,14.392562718604651
50.10225304418605,14.392509120930233
50.102282604651165,14.392455523255814
50.10231216511628,14.392401925581396
50.1023417255814,14.392348327906976
50.10237128604651,14.392294730232559
50.10240084651163,14.392241132558139
50.102430406976744,14.392187534883721
50.10245996744186,14.392133937209303
50.102489527906975,14.392080339534884
50.10251908837209,14.392026741860466
50.10254864883721,14.391973144186046
50.10257820930232,14.391919546511629
50.10260776976744,14.391865948837209
50.10263733023256,14.391812351162791
50.10266689069768,14.391758753488372
50.10269645116279,14.391705155813954
50.10272601162791,14.391651558139534
50.102755572093024,14.391597960465116
50.10278513255814,14.391544362790697
50.102814693023255,14.391490765116279
50.10284425348837,14.391437167441861
50.10287381395349,14.391383569767441
50.1029033744186,14.391329972093024
50.10293293488372,14.391276374418604
50.102962495348834,14.391222776744186
50.10299205581395,14.391169179069767
50.103021616279065,14.391115581395349
50.10305117674419,14.39106198372093
50.103080737209304,14.391008386046511
50.10311029767442,14.390954788372092
50.103139858139535,14.390901190697674
50.10316941860465,14.390847593023254
50.10319897906977,14.390793995348837
50.10322853953488,14.390740397674417
50.10318125657817,14.390831887722017
