index,target_lat,target_lon,pano_id,pano_lat,pano_lon,distance_to_pano_m,heading,image_file,filename,historical_date,candidate_rank,source_current_pano_id
0,50.10203546464578,14.39289450645447,KF_9v-wrbuacv24KU9DGzw,50.10206917216939,14.39286505275209,4.297,124,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0000_rank_0_2014-05_heading_124_KF_9v-wrbuacv24KU9DGzw.jpg,source_0000_rank_0_2014-05_heading_124_KF_9v-wrbuacv24KU9DGzw.jpg,2014-05,0,gfOcM-I8lkmY3UAn-L6PRw
1,50.10201656046512,14.392937902325583,RRKMbhrTt00cLOEhVmK47g,50.10203129764556,14.39303056412051,6.809,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0001_rank_1_2014-05_heading_311_RRKMbhrTt00cLOEhVmK47g.jpg,source_0001_rank_1_2014-05_heading_311_RRKMbhrTt00cLOEhVmK47g.jpg,2014-05,1,nn5LMAkfJRkQv31SF9uTYA
2,50.10204612093023,14.392884304651163,KF_9v-wrbuacv24KU9DGzw,50.10206917216939,14.39286505275209,2.908,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0002_rank_0_2014-05_heading_311_KF_9v-wrbuacv24KU9DGzw.jpg,source_0002_rank_0_2014-05_heading_311_KF_9v-wrbuacv24KU9DGzw.jpg,2014-05,0,gfOcM-I8lkmY3UAn-L6PRw
3,50.10207568139535,14.392830706976746,KF_9v-wrbuacv24KU9DGzw,50.10206917216939,14.39286505275209,2.554,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0003_rank_1_2014-05_heading_311_KF_9v-wrbuacv24KU9DGzw.jpg,source_0003_rank_1_2014-05_heading_311_KF_9v-wrbuacv24KU9DGzw.jpg,2014-05,1,gfOcM-I8lkmY3UAn-L6PRw
4,50.102105241860464,14.392777109302326,9RpWi8LBgwzH7vVYlE2BZw,50.1021431496879,14.39273381672737,5.225,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0004_rank_1_2014-05_heading_311_9RpWi8LBgwzH7vVYlE2BZw.jpg,source_0004_rank_1_2014-05_heading_311_9RpWi8LBgwzH7vVYlE2BZw.jpg,2014-05,1,rNuw8QdI95icPCHgmmixKA
5,50.10213480232558,14.392723511627908,9RpWi8LBgwzH7vVYlE2BZw,50.1021431496879,14.39273381672737,1.184,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0005_rank_0_2014-05_heading_311_9RpWi8LBgwzH7vVYlE2BZw.jpg,source_0005_rank_0_2014-05_heading_311_9RpWi8LBgwzH7vVYlE2BZw.jpg,2014-05,0,rNuw8QdI95icPCHgmmixKA
6,50.102164362790695,14.392669913953489,-JJ2Iwoc9N-sZ3uWzfmDfg,50.10220569978298,14.39261128543023,6.214,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0006_rank_1_2014-05_heading_311_-JJ2Iwoc9N-sZ3uWzfmDfg.jpg,source_0006_rank_1_2014-05_heading_311_-JJ2Iwoc9N-sZ3uWzfmDfg.jpg,2014-05,1,IY9XNXHNYPd1Bp5YgMs-Tw
7,50.10219392325581,14.39261631627907,-JJ2Iwoc9N-sZ3uWzfmDfg,50.10220569978298,14.39261128543023,1.358,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0007_rank_1_2014-05_heading_311_-JJ2Iwoc9N-sZ3uWzfmDfg.jpg,source_0007_rank_1_2014-05_heading_311_-JJ2Iwoc9N-sZ3uWzfmDfg.jpg,2014-05,1,IY9XNXHNYPd1Bp5YgMs-Tw
8,50.102223483720934,14.392562718604651,tTKFeKSJr5CCWwCBWMuvpA,50.1022557698039,14.39251403704839,4.994,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0008_rank_0_2014-05_heading_311_tTKFeKSJr5CCWwCBWMuvpA.jpg,source_0008_rank_0_2014-05_heading_311_tTKFeKSJr5CCWwCBWMuvpA.jpg,2014-05,0,atSg5Enm2blTtS403AZnMw
9,50.10225304418605,14.392509120930233,tTKFeKSJr5CCWwCBWMuvpA,50.1022557698039,14.39251403704839,0.463,311,/Users/enzocampofranco/Library/Mobile Documents/com~apple~CloudDocs/TPS/Stage/Python/Robot_Visual_Navigation_V3/data/streetview_historical/mixvpr_dataset_by_date/2014-05/source_0009_rank_0_2014-05_heading_311_tTKFeKSJr5CCWwCBWMuvpA.jpg,source_0009_rank_0_2014-05_heading_311_tTKFeKSJr5CCWwCBWMuvpA.jpg,2014-05,0,atSg5Enm2blTtS403AZnMw
